farm_id,crop_label,row,col,NDVI_t01,EVI_t01,NDMI_t01,NDVI_t02,EVI_t02,NDMI_t02,NDVI_t03,EVI_t03,NDMI_t03,NDVI_t04,EVI_t04,NDMI_t04,NDVI_t05,EVI_t05,NDMI_t05,NDVI_t06,EVI_t06,NDMI_t06,NDVI_t07,EVI_t07,NDMI_t07,NDVI_t08,EVI_t08,NDMI_t08
farm_00239,Potato,9,9,0.5694267749786377,2.2307863235473633,0.34563106298446655,0.5755863189697266,2.402689218521118,0.34588462114334106,0.4270331561565399,3.0,0.29643455147743225,0.47354498505592346,2.094179630279541,0.24486659467220306,0.19222819805145264,0.666857898235321,-0.03156480938196182,0.16031746566295624,0.4998762607574463,-0.0746835470199585,0.12349727004766464,0.33082854747772217,-0.08851780742406845,0.10560815781354904,0.33063504099845886,-0.10771491378545761
farm_00239,Potato,8,8,0.5778301954269409,2.4592220783233643,0.339842289686203,0.5990822911262512,2.6227245330810547,0.3565259575843811,0.43040934205055237,3.0,0.2914466857910156,0.4369531571865082,1.8810930252075195,0.21885913610458374,0.15081967413425446,0.5067474246025085,-0.043107856065034866,0.13166144490242004,0.4148148000240326,-0.07702141255140305,0.11637778580188751,0.3032258152961731,-0.07026071846485138,0.08865248411893845,0.26022690534591675,-0.09679317474365234
farm_00239,Potato,8,9,0.5700609087944031,2.1083691120147705,0.33778271079063416,0.585411012172699,2.4545998573303223,0.345749169588089,0.42898300290107727,3.0,0.28764277696609497,0.4359331429004669,1.9231951236724854,0.20145666599273682,0.17502646148204803,0.6315869688987732,-0.05142661929130554,0.15158730745315552,0.4634797275066376,-0.07387904822826385,0.12112259864807129,0.328855037689209,-0.0885619968175888,0.08818148821592331,0.2565467357635498,-0.1101137027144432
farm_00239,Potato,8,6,0.5924711227416992,2.413452625274658,0.36161911487579346,0.6146789193153381,2.645165205001831,0.3759922981262207,0.4461274743080139,3.0,0.3129216432571411,0.4739670753479004,2.2999184131622314,0.25246182084083557,0.16753599047660828,0.5632715821266174,-0.043418802320957184,0.1336730718612671,0.4054214656352997,-0.08000636100769043,0.11691981554031372,0.30074504017829895,-0.07327081263065338,0.0842287689447403,0.22952677309513092,-0.09201741963624954
farm_00239,Potato,6,8,0.5134099721908569,1.98763906955719,0.2833355963230133,0.5209845304489136,2.218191623687744,0.279532790184021,0.3731343150138855,3.0,0.23042629659175873,0.3550606667995453,1.3289508819580078,0.14416755735874176,0.18676885962486267,0.6335522532463074,-0.020149875432252884,0.15756630897521973,0.4970472455024719,-0.04304368793964386,0.12204281240701675,0.3423214554786682,-0.06654170900583267,0.08643761277198792,0.2408788502216339,-0.07824485749006271
farm_00239,Potato,11,9,0.4850447177886963,1.9446161985397339,0.26903820037841797,0.4899645745754242,1.8962759971618652,0.279756635427475,0.38029780983924866,3.0,0.2629372477531433,0.46094751358032227,1.988126516342163,0.2526416778564453,0.25426357984542847,0.9511381983757019,0.021464645862579346,0.2045283019542694,0.6393771171569824,-0.0314064621925354,0.1442132145166397,0.426658034324646,-0.07769276201725006,0.1314079463481903,0.3966437876224518,-0.09722021967172623
farm_00239,Potato,9,5,0.5923798680305481,2.5583786964416504,0.36437830328941345,0.6182869672775269,2.583132028579712,0.3847060203552246,0.46123814582824707,3.0,0.32658228278160095,0.5055537819862366,2.3184397220611572,0.2938770055770874,0.19222819805145264,0.6487165093421936,-0.026333559304475784,0.14184953272342682,0.43043994903564453,-0.07609385251998901,0.10091742873191833,0.25816747546195984,-0.09923435002565384,0.08874079585075378,0.2585325837135315,-0.1005505621433258
farm_00240,Potato,14,7,0.3717990219593048,1.8346129655838013,0.09679927676916122,0.3722919897933592,1.7838991177598167,0.11357869308377663,0.40667621128776316,2.683294663572961,0.16667708268232992,0.45289008095670874,2.5964956830877606,0.20692545123770675,0.4343425335532995,3.0,0.24061861236453064,0.3993421607489188,3.0,0.2527937179099937,0.4543730741881886,3.0,0.23545282487012908,0.5622732639312744,2.332580804824829,0.3103448152542114
farm_00240,Potato,11,9,0.08486586809158325,0.32218804955482483,-0.12588363885879517,0.16892259116436448,0.6684486501986612,-0.03873494232324472,0.4725755344311971,2.739573631377317,0.21554614109412132,0.6157229912425757,2.947642967542424,0.3293047347101363,0.5651326637685431,3.0,0.344753195736867,0.49336656160667836,3.0,0.33661352752082535,0.5871313672922169,3.0,0.35305053812959036,0.6122622489929199,2.395601987838745,0.3616205155849457
farm_00240,Potato,11,10,0.08383525907993317,0.3319154381752014,-0.10941679775714874,0.10272493038023918,0.4020986145069163,-0.07387978142076386,0.36665848269088497,2.0167999135695,0.1339634941329837,0.5247534009630133,2.5294064626615977,0.24426811124251,0.5172983920968801,3.0,0.29609490855165227,0.4942485947213574,3.0,0.3327135695076159,0.5918010645904422,3.0,0.3567401940038216,0.6202816963195801,2.596085786819458,0.3635178506374359
